ID	ddm1_f2_1	ddm1_f3_1	ddm1_f4_1	ddm1_f4_2	ddm1_f5_1	h1_f4_1	h1ddm1_f10_1	h1ddm1_f11_1	h1ddm1_f11_2	h1ddm1_f2_1	h1ddm1_f2_2	h1ddm1_f3_1	h1ddm1_f3_2	h1ddm1_f3_3	h1ddm1_f4_1	h1ddm1_f4_2	h1ddm1_f5_1	h1ddm1_f5_2	h1ddm1_f6_1	h1ddm1_f6_2	h1ddm1_f7_1	h1ddm1_f7_2	h1ddm1_f8_1	h1ddm1_f8_2	h1ddm1_f9_1	h1ddm1_f9_2	h1ddm1cmt2_f2_1	h1ddm1cmt2_f3_1	h1ddm1cmt2_f3_2	h1ddm1cmt2_f4_1	h1ddm1cmt2_f4_2	h1ddm1cmt2_f4_3	h1ddm1cmt2_f5_1	h1ddm1cmt2_f5_2	h1ddm1cmt2_f5_3	h1ddm1cmt2_f6_1	h1ddm1cmt2_f6_2	h1ddm1cmt2_f7_1	h1ddm1cmt2_f7_2	h1ddm1cmt3_f3_1	h1ddm1cmt3_f4_1	h1ddm1cmt3_f4_2	h1ddm1cmt3_f4_3	h1ddm1cmt3_f5_1	h1ddm1cmt3_f5_2	h1ddm1cmt3_f6_1	h1ddm1cmt3_f6_2	h1ddm1cmt3_f7_1	h1ddm1cmt3_f7_2	h1ddm1drm2_f2_1	h1ddm1drm2_f3_1	h1ddm1drm2_f3_2	h1ddm1drm2_f4_1	h1ddm1drm2_f4_2	h1ddm1drm2_f5_1	h1ddm1drm2_f5_2	h1ddm1drm2_f6_1	h1ddm1drm2_f6_2	h1ddm1drm2_f7_1	h1ddm1drm2_f7_2	wt_f3_1	wt_f4_1	met1_f3_1
AT4TE08465	0.096797671	0.117159763	0.111989105	0.044925398	0.053772405	0.938577249	0.270123549	0.284704185	0.327545383	0.437871846	0.44187234	0.358024691	0.360376121	0.358107504	0.32646563	0.330477643	0.297377218	0.268575975	0.294467021	0.287569752	0.317060134	0.281950872	0.299067329	0.294361908	0.293223052	0.316464392	0.474633124	0.384922703	0.397630662	0.313279302	0.350951749	0.32437276	0.361965967	0.188498403	0.314347961	0.276587605	0.218346253	0.30553328	0.301781348	0.454680535	0.446345257	0.352767962	0.380465877	0.314447592	0.27016129	0.378941742	0.296535052	0.331329217	0.318340196	0.423617619	0.282577566	0.298625793	0.190091463	0.18	0.155700326	0.153750346	0.145229134	0.144502752	0.141861623	0.129591959	0.765097236	0.769565217	0.021513944
AT4TE08475	0.102941176	0.135399674	0.116928626	0.043899658	0.056174089	0.936718454	0.260534995	0.276505513	0.31424581	0.432828647	0.433254344	0.338963463	0.347546879	0.351012437	0.305160142	0.321676419	0.282247191	0.255354815	0.282632541	0.272088808	0.304747961	0.266333749	0.286655553	0.286129658	0.284656901	0.30706558	0.468277208	0.368269032	0.389993586	0.301656654	0.337202073	0.315086347	0.356917246	0.173603862	0.300507798	0.262835919	0.204052098	0.300186741	0.29473898	0.455822118	0.452599388	0.356852103	0.370346701	0.315904139	0.263975155	0.378701953	0.30701347	0.324344711	0.317770539	0.406424581	0.267877412	0.300852619	0.173208498	0.171627161	0.157006603	0.143768948	0.130323897	0.138905325	0.128407461	0.116749175	0.765217391	0.774624918	0.019368227
AT4TE08780	0.084942085	0.095238095	0.066231176	0.025273799	0.063829787	0.946564885	0.463331049	0.460070985	0.486725664	0.589430894	0.597648262	0.517458982	0.525091799	0.528795812	0.527865405	0.491780822	0.468965517	0.475177305	0.501633987	0.486425339	0.459710744	0.420103093	0.45521699	0.473286562	0.494949495	0.479674797	0.677491601	0.545632974	0.553677092	0.546428571	0.494275759	0.483320403	0.504823151	0.369105087	0.480597015	0.448979592	0.369863014	0.466334165	0.467935872	0.553054662	0.53960396	0.524475524	0.557659208	0.465256798	0.450094162	0.553738318	0.505882353	0.505760369	0.517857143	0.614629357	0.431372549	0.382445141	0.349094567	0.366579178	0.337423313	0.293650794	0.360655738	0.296460177	0.316155989	0.302342606	0.758865248	0.792119565	0.019174041
AT4TE08945	0.129770992	0.1352657	0.159922677	0.071031501	0.098360656	0.962264151	0.36056338	0.343021583	0.358208955	0.493200111	0.508990826	0.382054534	0.377035133	0.390395894	0.434656341	0.381090207	0.319685789	0.381132075	0.426791277	0.33692053	0.325209167	0.244532803	0.351216814	0.350440444	0.42645241	0.400307535	0.508103728	0.437104708	0.428270042	0.40946897	0.437674095	0.391328829	0.425905189	0.245823389	0.383906634	0.298375185	0.33744856	0.35046729	0.316095669	0.425968109	0.574766355	0.448087432	0.448450704	0.482468443	0.314039409	0.387931034	0.396072013	0.429329794	0.402022756	0.426056338	0.336820084	0.304526749	0.21969211	0.230626162	0.168539326	0.199298656	0.20242915	0.16876024	0.147283127	0.157653061	0.776796974	0.787663108	0.013651877
AT4TE08980	0.050911376	0.0215311	0.029437678	0.010396405	0.02320442	0.934465061	0.276592252	0.284504786	0.321775899	0.48364868	0.464465502	0.360859986	0.360156411	0.381008028	0.382966396	0.30371138	0.324563939	0.25875741	0.264831203	0.28977782	0.339632302	0.276609511	0.242713742	0.270484423	0.299467795	0.274014633	0.51413939	0.419658678	0.404872304	0.360380349	0.374408454	0.373464929	0.352921408	0.265202267	0.347509217	0.305287759	0.338356164	0.345289673	0.320117744	0.460932768	0.400770713	0.314388489	0.390225812	0.295415959	0.283718431	0.322947095	0.325508982	0.32815534	0.325467417	0.467973856	0.330740343	0.326370757	0.241970021	0.21290092	0.200913242	0.198594025	0.184838379	0.161969941	0.154280092	0.137682558	0.799613628	0.794587198	0.004875283
AT4TE08985	0.055495103	0.02972973	0.027351141	0.007885843	0.014345211	0.936293436	0.260729829	0.295584213	0.359500446	0.513950667	0.500708359	0.362187588	0.355451937	0.402566491	0.417763945	0.307960199	0.336585059	0.259540847	0.272364672	0.279091688	0.372233202	0.291166078	0.257594587	0.278355055	0.323339871	0.267975431	0.525700419	0.437652812	0.433382789	0.408159948	0.412604892	0.397061147	0.363240839	0.278233238	0.389539969	0.342688911	0.325484765	0.396183206	0.355696425	0.47815231	0.455307263	0.33625731	0.442962203	0.330249397	0.315977175	0.375698324	0.37724842	0.365727959	0.390154298	0.487233846	0.375764314	0.334486736	0.261106074	0.226112969	0.219512195	0.212199037	0.182529973	0.189692982	0.176774682	0.138590645	0.828843627	0.821388578	0.004682274
AT4TE08990	0.078549849	0.083665339	0.04585327	0.016109785	0.03626943	0.948442535	0.172453175	0.169569203	0.180032733	0.382132132	0.371896317	0.247179218	0.250197316	0.201702877	0.165932452	0.164231037	0.159925327	0.153250774	0.119960669	0.135982614	0.143667861	0.090334237	0.139460154	0.135305396	0.161535217	0.122959739	0.4	0.22769409	0.309064609	0.157645822	0.216547192	0.146978022	0.211791831	0.173822858	0.15717675	0.10188457	0.190265487	0.149825784	0.14514218	0.204301075	0.295597484	0.17887931	0.216674988	0.14893617	0.104125737	0.210909091	0.138814016	0.159894459	0.122609674	0.388144176	0.196463654	0.227906977	0.169285911	0.167789001	0.10022779	0.138843868	0.114713217	0.156675749	0.069281046	0.079846285	0.822368421	0.79064588	0.011972275
AT4TE08995	0.098790323	0.140221402	0.115298229	0.047947693	0.069524913	0.956133829	0.327323777	0.318040007	0.345701357	0.505822536	0.523950057	0.38033261	0.370083102	0.389838129	0.326261198	0.376180933	0.347435142	0.302534113	0.357790602	0.32766255	0.324523397	0.34720701	0.323552862	0.340712629	0.342977697	0.344492132	0.529121422	0.420390456	0.429227941	0.368195315	0.385601206	0.365084422	0.382710869	0.261435278	0.356560163	0.322903086	0.280487805	0.335068623	0.352918438	0.498734177	0.503225806	0.426861702	0.439002671	0.396309963	0.325	0.433080808	0.298918387	0.440030269	0.385703649	0.459833232	0.351740696	0.32152231	0.218696884	0.219606465	0.197869102	0.201634877	0.215856777	0.183841463	0.18514473	0.179631115	0.784301977	0.809621993	0.018424689
AT4TE09000	0.160101652	0.184115523	0.262558955	0.088437602	0.154150198	0.946550049	0.434325326	0.445535845	0.45922407	0.596889502	0.592692372	0.52262069	0.54974237	0.495790793	0.511086877	0.474542649	0.462556686	0.414642491	0.473060983	0.453457447	0.443206751	0.439509954	0.412969765	0.428370787	0.497479839	0.434382022	0.638679584	0.526821192	0.544204852	0.437598736	0.484278939	0.435992052	0.498573975	0.369565217	0.474885845	0.396927474	0.384615385	0.440437601	0.472715099	0.565260059	0.522970904	0.465222349	0.523731139	0.450228833	0.444508338	0.423539519	0.428683386	0.466389245	0.432525952	0.597547016	0.449864499	0.444444444	0.338404727	0.352071006	0.283783784	0.28589326	0.303854875	0.269067797	0.21525503	0.258167526	0.837126283	0.810722611	0.009086779
AT4TE09025	0.097674419	0.147465438	0.251446263	0.088421053	0.138317757	0.94796748	0.503065134	0.560018904	0.478835979	0.593071945	0.650526316	0.549372385	0.59352518	0.544771446	0.538736591	0.447557003	0.517911092	0.454076367	0.443243243	0.443643512	0.444911298	0.424430642	0.519125683	0.510774607	0.615136876	0.47834275	0.647122693	0.503597122	0.585281385	0.445179584	0.548228883	0.440445587	0.476700589	0.380597015	0.542743539	0.549773756	0.469565217	0.557934509	0.590683845	0.546031746	0.535279805	0.582417582	0.6015625	0.496111975	0.479020979	0.465116279	0.564676617	0.566037736	0.548387097	0.628009828	0.474530831	0.453441296	0.398712234	0.375116932	0.262910798	0.345892992	0.33048433	0.352272727	0.300293686	0.327534039	0.827823691	0.80159787	0.0027894
AT4TE09055	0.076305221	0.039370079	0.061301295	0.012670565	0.049627792	0.946380697	0.341032118	0.35315645	0.358536585	0.53101425	0.520154611	0.393657505	0.392814371	0.457645765	0.478606965	0.405976676	0.383078731	0.397129187	0.370967742	0.414664981	0.412653447	0.40942928	0.394283122	0.407192575	0.4245142	0.368214519	0.575928009	0.503649635	0.465346535	0.450861196	0.445869677	0.40312213	0.444825615	0.251874063	0.40914037	0.374054054	0.417266187	0.426251691	0.374319913	0.490322581	0.54368932	0.421052632	0.49955397	0.382297552	0.439655172	0.434482759	0.421383648	0.460887949	0.418556701	0.512233212	0.379084967	0.378006873	0.253787879	0.255258126	0.18061674	0.199526814	0.139800285	0.170099161	0.193522907	0.16	0.723837209	0.751870324	0.010118044
AT4TE09075	0.057142857	0.084291188	0.089638611	0.035294118	0.06741573	0.944444444	0.328825348	0.370846256	0.434689507	0.504179331	0.50389206	0.403373494	0.400544959	0.4348321	0.418316832	0.382545455	0.401816118	0.393171806	0.411881188	0.395959596	0.422939068	0.36328125	0.458404075	0.442414175	0.386329866	0.42172524	0.538011696	0.430917874	0.437972769	0.439609236	0.428162291	0.418682235	0.429451001	0.307073955	0.403398927	0.383027523	0.420168067	0.398273736	0.378323108	0.466257669	0.496124031	0.541666667	0.486507937	0.390127389	0.361426256	0.412820513	0.3725	0.46007984	0.426070039	0.475574713	0.301507538	0.368055556	0.299368088	0.260831123	0.245967742	0.260425532	0.2304038	0.229653505	0.267910448	0.235518293	0.766708701	0.723625557	0.010810811
AT4TE09080	0.146331058	0.200873362	0.203402442	0.093100582	0.135697147	0.944523725	0.281079249	0.269520997	0.301922556	0.519628249	0.542876666	0.368332592	0.379560939	0.374792129	0.324787426	0.32458934	0.306003546	0.253448073	0.349091705	0.278861588	0.283110076	0.290591806	0.233487926	0.248602512	0.297365707	0.291383733	0.57904814	0.446555528	0.394095789	0.316911251	0.317574578	0.32700257	0.349367766	0.23529147	0.339156315	0.249605885	0.284339458	0.309717975	0.319091033	0.382010197	0.360776439	0.327437446	0.37459472	0.234029096	0.278206027	0.307232913	0.298795181	0.26709106	0.220879121	0.508032256	0.317024793	0.266763848	0.211398845	0.195957327	0.152811148	0.159794831	0.155563187	0.151784011	0.138437239	0.13786261	0.835958005	0.831643002	0.009809365
AT4TE09085	0.130136986	0.212531753	0.221722942	0.102330779	0.13745583	0.943442223	0.260448895	0.262847696	0.295019157	0.49540994	0.52458285	0.330568256	0.337012058	0.355823146	0.28576237	0.298045603	0.262360447	0.247358309	0.336583924	0.253583062	0.240820073	0.278410941	0.250373426	0.257583091	0.269784173	0.266639976	0.569363104	0.416572444	0.372254027	0.301086957	0.281496226	0.292309933	0.325036857	0.252107826	0.299863621	0.215293732	0.236004391	0.282005372	0.283447911	0.420785219	0.364113786	0.291502532	0.320542456	0.244382802	0.266708113	0.268239406	0.277878513	0.285222711	0.25112782	0.486014579	0.281702128	0.282178218	0.236344298	0.207243163	0.182998053	0.181335749	0.179326365	0.170325511	0.16349716	0.160250784	0.840794702	0.83388521	0.012382368
AT4TE09245	0.214437367	0.192207792	0.394548466	0.148799063	0.14520202	0.89745628	0.502475248	0.516378245	0.554112554	0.614634146	0.679232804	0.542210386	0.545168892	0.613895216	0.516756032	0.564552407	0.541060291	0.434177215	0.471830986	0.448159406	0.359141791	0.450084602	0.446841294	0.510638298	0.455176094	0.531382528	0.707659874	0.579472559	0.59861809	0.46113307	0.585182399	0.475399754	0.529372046	0.481837864	0.559495666	0.492664093	0.515923567	0.389326334	0.541666667	0.545279383	0.346232179	0.303719008	0.384135977	0.313926941	0.296503497	0.33161512	0.336898396	0.294649586	0.358024691	0.629698549	0.437254902	0.56097561	0.390940118	0.429614874	0.342281879	0.376124775	0.398622047	0.382592361	0.382899628	0.250910984	0.816806723	0.798290598	0.007675439
AT4TE09295	0.212421712	0.180010747	0.279757195	0.120729204	0.139489194	0.93643383	0.513690015	0.519062323	0.524487979	0.643406648	0.643228435	0.587271142	0.579425837	0.566469719	0.567815453	0.541681323	0.530763706	0.486751077	0.523644752	0.526414414	0.514914071	0.513940208	0.490207715	0.523882075	0.524246258	0.531769912	0.690630524	0.58977077	0.583465431	0.547413793	0.552956221	0.535184237	0.550986965	0.406566401	0.55853905	0.490348743	0.510857143	0.524255479	0.508250825	0.595238095	0.59122807	0.544634806	0.591794995	0.479584775	0.4162284	0.519049283	0.479887085	0.532611875	0.53113879	0.621905635	0.477575333	0.501067008	0.356984213	0.352752881	0.271080928	0.309592062	0.301636189	0.264346834	0.289183457	0.237183511	0.82416623	0.804410355	0.010493179
AT4TE09310	0.289802289	0.295539033	0.433668184	0.183072433	0.258529553	0.919324578	0.525926697	0.529677419	0.53593179	0.646016737	0.620348494	0.593899672	0.574366508	0.575184354	0.580821918	0.558203664	0.610789766	0.572691552	0.573011078	0.576111289	0.611068527	0.587061253	0.532506804	0.525163764	0.539942465	0.546368124	0.654057352	0.60405813	0.618898978	0.597439101	0.592068909	0.612791703	0.565618645	0.409742408	0.566321417	0.5400744	0.592417062	0.585562633	0.598983051	0.612309645	0.63787234	0.586597938	0.654707233	0.54960981	0.50380785	0.579527559	0.54494382	0.599032147	0.581939799	0.598769138	0.477813505	0.470588235	0.368669902	0.342808414	0.303317536	0.322045939	0.326138148	0.288	0.261586453	0.273657871	0.787182588	0.762265656	0.0204285
AT4TE09315	0.124463519	0.138059701	0.179221003	0.055523086	0.149028078	0.919957311	0.226669432	0.206313131	0.230769231	0.435868071	0.438188859	0.310317034	0.316465863	0.332259104	0.340659341	0.325253256	0.247436909	0.225071225	0.243460765	0.264565156	0.234748011	0.299421965	0.291350531	0.244891544	0.21185738	0.243781095	0.436231884	0.347051597	0.341164454	0.32998325	0.286476868	0.272970085	0.268134715	0.262272367	0.220248668	0.217296114	0.207692308	0.287932251	0.279700115	0.38247012	0.498181818	0.383983573	0.397361478	0.458695652	0.451135242	0.423611111	0.391575663	0.389929742	0.451770452	0.462504023	0.397459165	0.37804878	0.256672345	0.218404193	0.194736842	0.211252654	0.226302306	0.187930122	0.195555556	0.149430324	0.809474768	0.769312169	0.019878997
AT4TE09320	0.278481013	0.245472837	0.424802499	0.208494208	0.194885362	0.945487583	0.557824392	0.553145336	0.591269841	0.671480144	0.656470588	0.612096407	0.602850062	0.586314152	0.59516129	0.593770931	0.590513983	0.527892562	0.583617747	0.575890069	0.587544066	0.560371517	0.504929577	0.566524909	0.559302766	0.55988456	0.70299037	0.636948985	0.635375494	0.633531157	0.581151832	0.565054016	0.608565737	0.384666778	0.611457742	0.56940874	0.585106383	0.561741613	0.572684642	0.657370518	0.694378464	0.666015625	0.658374056	0.591523895	0.535852713	0.574746009	0.592885375	0.589049338	0.630359212	0.633909025	0.505966587	0.446236559	0.368386533	0.361823362	0.345833333	0.300786098	0.33006993	0.249483684	0.254787026	0.263119534	0.818663137	0.831317204	0.014592934
AT4TE09385	0.19304838	0.1596366	0.209505809	0.101418342	0.126782884	0.947839559	0.437318041	0.445361778	0.473831612	0.530235919	0.536350663	0.479998557	0.479229568	0.470296405	0.489189831	0.45112782	0.43024866	0.432461874	0.457060281	0.432892345	0.445922186	0.411635565	0.432970423	0.441117437	0.458262257	0.454113021	0.55665966	0.484565565	0.489929165	0.43922935	0.461159159	0.451777288	0.45210682	0.341212381	0.459390863	0.404597288	0.400535834	0.450705381	0.426075657	0.56505102	0.474113331	0.458181818	0.48807262	0.401078167	0.371640408	0.449024544	0.457619268	0.472778877	0.468684592	0.531906615	0.41336749	0.422870299	0.33603489	0.299571513	0.253925121	0.257426402	0.270764463	0.241542784	0.268581356	0.206635954	0.845962291	0.83596431	0.008557096
AT4TE09455	0.202247191	0.050847458	0.144754008	0.077474892	0.106896552	0.940366972	0.211363636	0.155657292	0.185053381	0.553846154	0.658279221	0.509977827	0.509138381	0.498680739	0.539305302	0.463208685	0.327792208	0.3744	0.3	0.329565217	0.245742092	0.354651163	0.3064	0.371666667	0.203208556	0.221482098	0.590909091	0.506912442	0.58125	0.502504174	0.536881419	0.480496454	0.462217861	0.394267516	0.4625	0.386243386	0.269230769	0.371859296	0.203904555	0.248730964	0.239043825	0.280487805	0.270531401	0.235616438	0.273381295	0.257918552	0.429319372	0.244680851	0.173387097	0.606884058	0.553846154	0.459459459	0.335919317	0.266666667	0.208333333	0.298816568	0.395631068	0.173184358	0.163663664	0.170623145	0.797169811	0.742243437	0.01552795
AT4TE09460	0.065116279	0.146496815	0.211513294	0.059936909	0.095854922	0.950298211	0.084725051	0.151627907	0.168734491	0.548232213	0.539057456	0.396984925	0.383458647	0.376842105	0.406732118	0.2808268	0.265612328	0.184269663	0.190697674	0.269206746	0.209153805	0.190104167	0.119130005	0.09529148	0.060816681	0.083662194	0.541543027	0.535667964	0.477432297	0.287472036	0.345011876	0.305820106	0.243934426	0.199644286	0.244013683	0.11247216	0.107438017	0.112828439	0.198423127	0.485943775	0.460869565	0.323076923	0.475935829	0.496226415	0.354961832	0.465116279	0.30239521	0.492665037	0.526932084	0.521045918	0.391752577	0.333333333	0.106653123	0.201025641	0.106382979	0.154903758	0.168316832	0.254972875	0.207111111	0.168695652	0.794782609	0.79222973	0.005300353
AT4TE09480	0.238875878	0.164009112	0.335380847	0.135919268	0.178145441	0.942618931	0.461599902	0.450328759	0.467338559	0.598318986	0.606776716	0.471734475	0.479119053	0.485451197	0.462293473	0.459283039	0.439916405	0.391100703	0.445279615	0.427021867	0.438206818	0.431827432	0.340221294	0.447196539	0.487397188	0.450380837	0.653341533	0.524303839	0.497353719	0.444355356	0.475308102	0.44167289	0.499174009	0.37649494	0.469754409	0.384744186	0.417847025	0.39869281	0.36423238	0.613625304	0.413390011	0.394569613	0.453461649	0.377848284	0.324940048	0.354082093	0.34864392	0.345063205	0.335159192	0.622315676	0.47256386	0.456912585	0.289485492	0.337159474	0.242227979	0.281923715	0.203408346	0.21451573	0.19295302	0.202558635	0.835824494	0.811968017	0.009528236
AT4TE09485	0.081632653	0.046808511	0.251683833	0.080224834	0.056358382	0.951597289	0.226426077	0.27297697	0.26807564	0.480135249	0.52613828	0.450624847	0.471419396	0.37918321	0.300797748	0.23092437	0.228487194	0.197967633	0.227730442	0.271059216	0.336221837	0.314583333	0.210482355	0.274674385	0.200611387	0.233170135	0.552024922	0.396767466	0.392857143	0.270155587	0.319485658	0.204385965	0.342068966	0.33912735	0.287419651	0.244535519	0.177018634	0.130870382	0.212168487	0.442344045	0.36123348	0.320066335	0.466893039	0.363793103	0.301558203	0.266937669	0.217934166	0.302507837	0.26043956	0.53338945	0.481315396	0.413926499	0.328408816	0.279917822	0.277310924	0.25842235	0.342769702	0.244304792	0.332078628	0.314995925	0.875982533	0.827086882	0.003263708
AT4TE09560	0.320155541	0.248447205	0.184047254	0.091323808	0.079691517	0.951425729	0.043154488	0.048472796	0.06408776	0.536030654	0.553382815	0.465680319	0.484783483	0.44216629	0.412941514	0.388581315	0.260688747	0.221579961	0.311295629	0.228091444	0.206161965	0.179417616	0.077869685	0.086585226	0.073129916	0.064897491	0.565574776	0.500053084	0.49493422	0.407597131	0.358936739	0.427681353	0.371202973	0.294951519	0.335814326	0.182490946	0.163138875	0.125590749	0.189912243	0.558131832	0.479366403	0.380006114	0.442288415	0.309051144	0.321975309	0.254922015	0.158520476	0.136113428	0.31149113	0.56472778	0.434866962	0.436773753	0.259616539	0.261670557	0.166926677	0.181263487	0.229202037	0.162043978	0.091575306	0.163343071	0.871392496	0.862840794	0.0014312
AT4TE09565	0.379188713	0.27037037	0.333577005	0.187727509	0.216894977	0.934545455	0.346795109	0.298003802	0.2787068	0.65540403	0.645961003	0.61167147	0.620218579	0.568841621	0.614110429	0.553590761	0.532765514	0.495176849	0.500866551	0.539011316	0.525652049	0.481164384	0.412404536	0.474942396	0.40204918	0.375301932	0.665920537	0.573617953	0.528513696	0.516144578	0.56066705	0.518536351	0.548938679	0.387002019	0.523303835	0.352973874	0.411320755	0.385490754	0.359844271	0.545307443	0.422368421	0.43015873	0.495383195	0.29029734	0.256128487	0.36	0.378612717	0.282855598	0.302250804	0.671551724	0.459688826	0.585687382	0.300782176	0.348609681	0.292682927	0.246993127	0.265712013	0.216025137	0.169394747	0.186912065	0.830906149	0.807486631	0.005231689
